"ar_code","isscaap","english_name","scientific_name","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"37","33","Goatfishes","Upeneus spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","66","48","48","71","74","74","0","0","0","2"
"37","33","Wrasses, hogfishes, etc. nei","Labridae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","8","7","6","21","16","36","51","109","36","138","189","233","319","316.69899999999996"
"37","33","Parrotfish","Sparisoma cretense","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","29","14","17","21","15","18","17","19","14","19","26","36","13","12","25","20","33","15","29","32","44","45","29","32","37","78","58","33","42","55","26","31","22","63","43","37","362","364","215","247","233","177","170","206","236","222","217.804"
"37","33","Marbled spinefoot","Siganus rivulatus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","22","17","21","25","23"
"37","33","Dusky spinefoot","Siganus luridus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6","4","4","10","15"
"37","33","Spinefeet(=Rabbitfishes) nei","Siganus spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","28","15","10","6","7","12","10","14","19","23","23","37","361","248","380","165","141","132","117","101","104","53","297","763","390","425","510","723","1024","1101","882","752","918","1402","1797","2141","1880","1976","1852","1824","1888","1720","1532","1418","1711","1513","1282"
"37","33","Silver-cheeked toadfish","Lagocephalus sceleratus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","47","36","20","11","37","23","27","28","39"
"37","24","Shads nei","Alosa spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400","400","1500","967","717","253","711","781","1068","762","595","1454","618","645","914","756","796","1222","866","1936","2762","1827","2409","2480","3561","3067","5727","5129","2591","2294","1825","2742","2640","2095","2929","3984","2830","3645","3999","4340","5088","5018","4847","4111","3923","3013","2884","3206","3382","1887","1662","1620","1975.049"
"37","31","Brill","Scophthalmus rhombus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","20","22","24","26","26","30","27","59","55","53","36","33","37","40","48","37","45","46","135","116","94","73","80.88"
"37","32","Forkbeard","Phycis phycis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","280","295","245","369","407","466","405","452","512","432","413","397","290","202.63"
"37","32","Poor cod","Trisopterus minutus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","600","1145","1427","1293","927","901","1006","1141","1146","1116","963","816","781","890","843","967","994","990","996","1047","1084","711","586","603","428","428","927","1564","1218","1478","1191","1205","3290","2761","2278","1458","1431","1693","2085","954","1369","1172","1044","1314","1357","1827","1738.26"
"37","32","Pouting(=Bib)","Trisopterus luscus","500","600","700","900","1000","1000","1000","1000","1100","1100","1000","800","800","900","1200","1000","1000","900","800","1000","800","800","800","600","700","836","789","629","441","428","428","411","453","422","390","503","716","708","4","5","3","2","3","1","2","5","313","388","402","380","274","190","58","142","159","155","146","125","105","1339","1334","820","974","1112","719","798","965","1015","898","887.25"
"37","33","Thicklip grey mullet","Chelon labrosus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","122","128","184","213","202","248","217","261","257","288.05"
"37","33","Pandoras nei","Pagellus spp","2100","1700","1400","1400","1300","1400","1300","1200","1300","1200","1500","1800","3200","3600","5100","4800","5600","4900","5100","5300","4848","5171","5051","4285","2375","4729","4519","3833","4063","3777","4740","2919","3042","3183","3436","4207","4659","4561","3481","4228","3027","3286","3179","3114","3365","5013","2897","3379","2131","2756","3252","3339","3065","2450","2475","3626","3836","3700","2985","3528","3233","3214","2405","1804","1970","594","752","734","695","748.47"
"37","33","Sandeels(=Sandlances) nei","Ammodytes spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","164","283","368","308","106","428","238","403","513","333","491","971","552","784","824","711","900","902","416","379","118","174","21.08"
"37","24","Black and Caspian Sea sprat","Clupeonella cultriventris","84400","98400","92200","100300","77900","41500","12200","2500","2800","2300","3600","5600","8700","24100","49500","75800","90900","85400","58100","8000","128628","76642","95800","90322","47477","95587","31668","29781","80763","73925","77018","47418","122567","120363","88183","133152","100826","92149","32057","38203","3075","24557","4737","1809","4939","7805","1448","1522","3496","10862","12006","27777","27239","17743","14538","19373","16323","16975","18308","16870","15449","20786","9290","10467","9826","18012","21820","18785","12620.04","8451.679"
"37","33","Large-eye dentex","Dentex macrophthalmus","0","100","100","300","300","300","400","300","400","600","300","600","300","300","300","200","200","200","300","400","0","0","0","0","50","141","75","102","100","185","0","0","124","96","104","81","56","73","97","230","177","326","282","221","550","710","651","1010","535","497","378","318","347","357","485","456","550","712","589","565","657","555","428","458","462","350","395","394","368","346.97"
"37","33","Brushtooth lizardfish","Saurida undosquamis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","200","155","350","1215","266","225","200","200","200","200","315","249","191","161","93","230","98","120","120","170","157","164","138","227","214","80","80","124","61","37","48","21","24","24","20","154","119","76","49","66","83","141","36","43","82","82","82","82","0","0","0"
"37","33","Randall's threadfin bream","Nemipterus randalli","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","147","6","77","108","113","939","861","968","723","870"
"37","31","Mediterranean scaldfish","Arnoglossus laterna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","447","479","169","403","537"
"37","31","Turbots nei","Scophthalmidae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","900","800","1135","1374","1037","798","1107","1012","1380","1640","1416","1331","1154","938","1213","1608","1402","1308","1716","1831","1988","1485","1388","1058","1766","1288","1213","1923","1377","964","528","478","643","622","482","610","561","445","749","1179","916","794","848","686","601","759","753","61","42","13","64","50"
"37","31","Spotted flounder","Citharus linguatula","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","27","36","53","68","51","26","30","51","51","2","5","12","41","29","170","244","97","167","566.21"
"37","33","Brown moray","Gymnothorax unicolor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","11","9","0","0"
"37","33","Thinlip grey mullet","Liza ramada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1288","1752","1402","283","696.31"
"37","33","Croakers, drums nei","Sciaenidae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","200","200","200","400","520","550","675","427","620","472","549","633","755","543","517","758","534","815","1290","1178","1024","1208","1562","828","803","819","811","671","927","1070","666","535","348","281","426","439","329","301","187","177","187","271","287","302","508","193","134","66","122","17","15","24","20","16.403"
"37","33","Pearly razorfish","Xyrichtys novacula","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","181","98","163","274","155","138","92","63","66","61","32","68","81","42.2"
"37","33","Weeverfishes nei","Trachinidae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","336","355","267","225","208","176","184","210","205","263","245","213","78","46"
"37","33","Black goby","Gobius niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","6","3","2","3","1","2","0","1","0","0","0","0","0","0","99","112.75"
"37","33","Transparent goby","Aphia minuta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","365","241","227","238","201","204","52","21","81","132","85","94","74","81","72.843"
"37","33","Mottled grouper","Mycteroperca rubra","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","51","22","23","27","47.1"
"37","33","Small-scaled terapon","Terapon puta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","9","4","0","0.1"
"37","33","Fourlined terapon","Pelates quadrilineatus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"37","33","Silver sillago","Sillago sihama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","3","0.5"
"37","33","Bluespotted seabream","Pagrus caeruleostictus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","121","95","143","81","61.3"
"37","33","Reticulated leatherjacket","Stephanolepis diaspros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","5","1.8"
"37","33","Grey triggerfish","Balistes capriscus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","23","59","38","52","58","34","62","66","101","126","146","112","100","70","175","634","683","492","550","494","336","304","296","397","348","361.49"
"37","33","Spotted seabass","Dicentrarchus punctatus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","44","58","45","51","34","19","53","46","198","427","709","1403","2997","293","98","100","604","73","424","119","135","203","186","238","556","751","472","640","1070","759","933","739","737","569","1081","941","1039","716","468","419","528","401"
"37","24","Allis shad","Alosa alosa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"37","32","Ling","Molva molva","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"37","33","Atlantic lizardfish","Synodus saurus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0.207"
"37","33","Flying gurnard","Dactylopterus volitans","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","4","5","4","4","6","4","3","4","4","4","4","3","5.756"
"37","33","Seabasses nei","Dicentrarchus spp","0","200","0","0","0","0","0","0","400","500","500","700","800","1100","700","500","700","500","700","600","400","370","524","300","374","277","353","479","480","1244","611","748","624","1440","715","982","1166","1035","1670","2135","1586","1568","1716","1478","2203","2498","2846","3550","4486","4196","2500","1587","1689","1479","1385","1526","1352","810","1074","831","828","539","782","641","605","1221","1095","1300","1222","1216.99"
"37","33","Rubberlip grunt","Plectorhinchus mediterraneus","0","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","500","100","100","200","0","0","0","0","100","76","82","89","90","0","111","103","67","57","50","42","0","0","0","0","0","0","0","0","0","0","4","5","4","0","0","2","13","144","61","40","37","32","27","54","68","17","27","84","48","50","65","47","28","22.65"
"37","33","Canary drum(=Baardman)","Umbrina canariensis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","2","12","19","4","2","1","4","2","6","18","14","59","22","22","19","30","25","12.7"
"37","33","Weevers nei","Trachinus spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","1","8","13","16","16","14","12","10","22","248","330","389","348","446","419","362","299","255.88"
"37","24","Caspian shad","Alosa caspia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","3","0.14"
"37","33","Knout goby","Mesogobius batrachocephalus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","2","2","3","1","2.39"
"37","11","Freshwater bream","Abramis brama","1300","1300","1000","900","600","600","500","400","300","200","300","300","200","200","1000","900","2900","6300","4500","4500","3800","3500","3200","3700","3900","2468","1929","321","393","1289","314","159","311","326","844","604","569","304","243","320","726","324","445","1369","396","622","346","658","495","335","336","108","47","7","10","4","3","3","5","6","3","3","9","1","6","15","23","23","27","46"
"37","11","Common carp","Cyprinus carpio","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","15","16","7","8","29","5","2","2","3","3","1","0","2","3","4","4","6","8","2","4","0","2","6","8","1","0","2","2","3","3","3"
"37","11","Crucian carp","Carassius carassius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","943","1009","985","1255","1497"
"37","11","Roaches nei","Rutilus spp","7600","8900","9400","5200","4300","5300","4200","8700","5500","8300","9900","8400","7400","5700","2900","2600","4600","5200","5000","2700","2000","2700","4500","4000","1400","1075","1171","490","381","76","222","33","143","52","957","556","413","209","421","270","930","52","76","102","325","250","80","107","13","78","73","114","72","83","47","94","108","126","173","41","79","113","251","394","392","447","559","664","730","365"
"37","11","Sichel","Pelecus cultratus","500","400","200","400","200","200","200","100","200","100","200","200","200","500","0","0","0","0","0","0","0","0","0","0","0","0","0","286","169","116","58","66","101","81","148","199","147","121","139","193","150","95","104","88","53","54","46","113","105","228","276","185","147","52","39","13","12","4","2","1","0","0","0","0","0","0","0","0","0","0"
"37","11","Asp","Aspius aspius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","2","2","0","0","0","0","0","0","0"
"37","11","Cyprinids nei","Cyprinidae","400","600","400","400","400","200","100","0","0","0","100","100","100","100","0","100","100","100","100","100","100","200","100","100","3900","2516","2682","64","40","58","0","0","0","0","2","66","0","0","5","13","9","0","97","224","92","0","0","1","0","0","167","159","95","141","226","168","126","88","146","107","105","295","274","958","97","14","7","2","6","7"
"37","13","Northern pike","Esox lucius","0","0","0","0","100","0","0","0","0","0","0","0","2000","2500","0","200","600","800","700","500","600","600","400","200","300","405","368","0","0","0","32","25","11","15","18","5","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","2","3","3","7","10","1","0","0","0","0","0","0"
"37","13","Wels(=Som) catfish","Silurus glanis","100","0","0","0","0","0","0","0","0","0","0","0","0","0","100","1700","200","400","200","100","100","100","100","100","100","82","788","1","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","2","1","0","0","0","0","0","3"
"37","13","European perch","Perca fluviatilis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","5","0","0","0","0","0","0","0","0"
"37","13","Pike-perch","Sander lucioperca","1700","1300","900","900","800","800","1000","1000","1100","1000","1200","1200","9000","10300","6800","6100","6700","7500","10000","7900","4600","5400","4600","4800","2900","2206","1471","944","791","781","797","664","638","530","1432","1299","1834","1492","690","1546","1039","1105","904","646","1083","1303","2822","2825","3031","2568","2956","3504","3293","2097","1043","906","811","233","142","69","21","21","38","99","51","72","98","0","0","0"
"37","13","Freshwater fishes nei","Actinopterygii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","1","9","0","0","0","0","0","17","0","249","0","260","0","0","11","2","54","10","5","0","30","0","32","43","96","52"
"37","23","Rainbow smelt","Osmerus mordax","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","6","0","0","0","0","0","0","0"
"37","25","Three-spined stickleback","Gasterosteus aculeatus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","23","Salmonoids nei","Salmonoidei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","22","26","0","0","0","0","0","7","0","1","7","9","7","2","9","11","1","2","1","2","1","5","0.87"
"37","31","Imperial scaldfish","Arnoglossus imperialis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.68"
"37","31","Thor's scaldfish","Arnoglossus thori","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.85"
"37","31","Wide-eyed flounder","Bothus podas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.29"
"37","31","Senegalese sole","Solea senegalensis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.29"
"37","31","Wedge sole","Dicologlossa cuneata","100","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","3","5","3","2","1","2","5","43","17","7","4","4","2","1.64"
"37","31","","Microchirus azevia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.54"
"37","31","Four-spot megrim","Lepidorhombus boscii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6"
"37","31","Megrims nei","Lepidorhombus spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.48"
"37","32","Blue ling","Molva dypterygia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1.09"
"37","32","Roughsnout grenadier","Trachyrincus scabrus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.1"
"37","33","Brown comber","Serranus hepatus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.49"
"37","33","Blacktail comber","Serranus atricauda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.37"
"37","33","Goatfishes, red mullets nei","Mullidae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.37"
"37","33","Mediterranean sand eel","Gymnammodytes cicerelus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","352.61"
"37","33","Spotted weever","Trachinus araneus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.86"
"37","11","Goldfish","Carassius auratus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","7","6","3","5","13","2","1","1","1","0","0"
"37","11","Roach","Rutilus rutilus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","23","16","4","4","0","6","8","1","0","1","1","2","7","11","12","5","6","13","18","5","22","16","114","180","216","66","134","99","151","117","112.629"
"37","11","Silver carp","Hypophthalmichthys molitrix","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
